price,bedrooms,floors,view,condition,sqft_above,sqft_basement,2,20,22,44,45,46,47,49,51,52,53,54,55,57,58,62,63,72,73,2,20,22,sqft_above_yeojohnson
396675.0,-1.5415357,0.90655464,-0.30919436,0.80965203,-0.11282708,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25052294
452000.0,0.6592912,-0.022416478,-0.30919436,-0.66711223,-0.7160227,-0.6724637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71655047
426000.0,0.6592912,0.90655464,-0.30919436,-0.66711223,1.1283638,-0.6724637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3816928
792000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.29842573,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011398956
268500.0,-1.5415357,-0.95138764,-0.30919436,0.80965203,-1.203219,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7329465
440000.0,-1.5415357,0.90655464,-0.30919436,-0.66711223,-0.61162347,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5255662
300000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,-0.89002144,1.6115918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0561198
525000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.3332255,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06410082
978000.0,0.6592912,-0.022416478,2.2604425,0.80965203,-0.124427,1.2668288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2351086
700000.0,0.6592912,-0.022416478,-0.30919436,-0.66711223,-0.17082666,-0.6724637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721676
315000.0,-1.5415357,-0.95138764,-0.30919436,-0.66711223,-1.203219,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7329465
309000.0,-0.4411223,-0.022416478,-0.30919436,-0.66711223,-0.8529017,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9814679
219950.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-0.8552217,0.53420717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9860989
289000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,0.30476987,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7251984
210000.0,0.6592912,-0.95138764,-0.30919436,-0.66711223,-0.7508224,1.4823056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7823491
260000.0,0.6592912,0.90655464,-0.30919436,-0.66711223,0.18877071,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60721433
699000.0,0.6592912,0.90655464,-0.30919436,-0.66711223,0.95436513,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2627196
299950.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,-1.2612187,-0.30615294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8673794
749950.0,-0.4411223,0.90655464,2.2604425,-0.66711223,1.0935642,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3585417
555000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,1.4183618,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5636181
384000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.14762683,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20389417
499950.0,1.7597046,0.90655464,-0.30919436,-0.66711223,1.5923605,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6644882
430000.0,-0.4411223,-0.95138764,-0.30919436,2.2864163,-0.7276226,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.73836505
350000.0,0.6592912,0.90655464,-0.30919436,0.80965203,0.45556876,-0.6724637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8665512
620000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,0.75716656,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1170902
765000.0,0.6592912,-0.95138764,-0.30919436,0.80965203,-0.07802734,1.0513518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29599202
250000.0,0.6592912,-0.95138764,-0.30919436,0.80965203,-0.37962514,1.4823056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13611028
376000.0,-1.5415357,-0.95138764,-0.30919436,-0.66711223,-0.7856222,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.84920925
475000.0,0.6592912,-0.95138764,-0.30919436,0.80965203,-0.7856222,0.404921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84920925
330000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,-0.7508224,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7823491
619500.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.14762683,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20389417
345000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,-0.6812229,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.65181756
598000.0,1.7597046,0.90655464,-0.30919436,-0.66711223,1.2327632,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4493637
335000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,-0.89002144,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0561198
372500.0,0.6592912,0.90655464,-0.30919436,0.80965203,-0.2752259,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231108
507500.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-0.9364211,1.4823056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1511078
325000.0,0.6592912,-0.95138764,-0.30919436,0.80965203,-0.7624223,0.8358749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.80451804
329900.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,0.39756918,-0.6724637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.81364596
329000.0,0.6592912,-0.95138764,-0.30919436,-0.66711223,-1.1568195,0.98670876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6274298
494000.0,0.6592912,-0.022416478,-0.30919436,0.80965203,-0.669623,1.1375426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63047737
206000.0,0.6592912,-0.95138764,-0.30919436,-0.66711223,-0.14762683,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20389417
423000.0,0.6592912,-0.95138764,-0.30919436,0.80965203,-0.99442065,1.4176626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.272444
259000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,-0.5884236,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4844396
879950.0,0.6592912,-0.95138764,4.8300796,0.80965203,0.0031720726,2.926001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39753607
395000.0,-0.4411223,-0.022416478,-0.30919436,0.80965203,-0.8668216,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0093225
625000.0,0.6592912,0.90655464,-0.30919436,-0.66711223,1.9983575,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8801947
439000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.3680252,0.404921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.117922075
380000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.5188241,-0.004485199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3639506
415000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.17082666,-0.04758059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721676
860000.0,0.6592912,0.90655464,-0.30919436,-0.66711223,1.5459609,-0.6724637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6381359
953007.0,0.6592912,0.90655464,-0.30919436,-0.66711223,0.75716656,0.70658875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1170902
515000.0,0.6592912,0.90655464,-0.30919436,-0.66711223,0.97756493,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2790637
329995.0,0.6592912,0.90655464,-0.30919436,-0.66711223,0.55184805,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9507399
409316.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.031627674,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35480127
305000.0,-1.5415357,0.90655464,-0.30919436,-0.66711223,-0.7044228,0.12480097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.694854
785000.0,0.6592912,0.90655464,-0.30919436,-0.66711223,0.420769,1.2237333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83501637
240000.0,-1.5415357,-0.95138764,-0.30919436,-0.66711223,-0.5768237,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46405652
325000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,-0.97122085,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2235636
535800.0,0.6592912,0.90655464,-0.30919436,-0.66711223,0.08437148,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49281582
374000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,0.20037062,-0.6724637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61941993
189650.0,-1.5415357,-0.95138764,-0.30919436,-0.66711223,-0.84362173,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.96299136
815000.0,0.6592912,0.90655464,-0.30919436,-0.66711223,1.9264381,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.843774
199000.0,0.6592912,0.90655464,-0.30919436,-0.66711223,0.23517036,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65547514
195000.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-0.97122085,0.16789636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2235636
288400.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,0.049571734,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45270997
442000.0,0.6592912,-0.95138764,-0.30919436,0.80965203,-0.7044228,1.180638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.694854
619420.0,0.6592912,0.90655464,-0.30919436,0.80965203,0.7223668,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090038
635000.0,0.6592912,-0.95138764,-0.30919436,0.80965203,-0.37962514,2.020998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13611028
210000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,-0.6812229,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65181756
512500.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,0.08437148,-0.6724637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49281582
567000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,0.8267661,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1699264
525000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.3680252,0.59885025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.117922075
475000.0,0.6592912,-0.95138764,2.2604425,0.80965203,-1.1452196,1.3745672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.601334
250000.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-0.7624223,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.80451804
220000.0,-0.4411223,-0.95138764,2.2604425,2.2864163,-0.89002144,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0561198
230000.0,1.7597046,-0.022416478,-0.30919436,-0.66711223,0.119171225,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318976
385500.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-0.82042193,0.23253945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.91712725
895000.0,1.7597046,-0.95138764,2.2604425,0.80965203,0.16557088,1.2797574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5825133
368250.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,0.37436935,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79198796
249900.0,-1.5415357,-0.95138764,-0.30919436,-0.66711223,-0.7972221,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.87173134
350000.0,-0.4411223,-0.95138764,-0.30919436,2.2864163,-0.98282075,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2479461
175000.0,-0.4411223,-0.95138764,-0.30919436,0.80965203,-0.6928229,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6732766
270000.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-1.1220198,0.46956405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5494816
495000.0,-0.4411223,0.90655464,3.545261,-0.66711223,-0.18242659,0.8574226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15611279
542500.0,1.7597046,-0.022416478,-0.30919436,2.2864163,0.21197054,1.4823056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63153046
330000.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-0.669623,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63047737
299800.0,-1.5415357,-0.95138764,-0.30919436,0.80965203,-1.203219,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7329465
299900.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,1.0355645,-0.6724637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3192587
691000.0,0.6592912,-0.95138764,-0.30919436,-0.66711223,-0.14762683,1.1590903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20389417
195000.0,-1.5415357,-0.95138764,-0.30919436,0.80965203,-0.8668216,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0093225
405000.0,-0.4411223,-0.95138764,0.975624,0.80965203,-0.29842573,1.2668288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.011398956
256750.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-0.29842573,0.23253945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011398956
332500.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,-0.031627674,-0.6724637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35480127
218000.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-0.9364211,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1511078
429000.0,-0.4411223,0.90655464,-0.30919436,-0.66711223,0.03797182,0.53420717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43910357
589000.0,0.6592912,0.90655464,2.2604425,-0.66711223,1.255963,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4640542
255000.0,-0.4411223,-0.95138764,-0.30919436,-0.66711223,-0.89002144,-0.6724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0561198
668750.0,0.6592912,-0.95138764,2.2604425,-0.66711223,-0.2752259,0.94361335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231108
344500.0,0.6592912,-0.95138764,-0.30919436,-0.66711223,-0.90162134,0.94361335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0796928
